8,4,9,5,7,2,10,3,6,1,game_id,home_away
andeb001,hairj002,bigbl001,conij001,gibbj002,lunaf001,deshd001,segud001,moram002,towej001,BAL200106240,home
singc001,durhr001,ordom001,valej003,liefj001,paulj001,cansj001,konep001,clayr001,baldj002,BAL200106240,away
moram002,hairj002,conij001,ripkc001,gibbj002,fordb001,batit001,segud001,robeb003,mercj001,BAL200107030,home
willb002,soria001,oneip001,bross001,knobc001,greet003,spens001,martt002,jeted001,keisr001,BAL200107030,away
moram002,hairj002,bigbl001,batit001,gibbj002,lunaf001,conij001,segud001,robeb003,ponss001,BAL200107040,home
willb002,soria001,spens001,bross001,knobc001,posaj001,oneip001,martt002,jeted001,clemr001,BAL200107040,away
moram002,hairj002,conij001,ripkc001,kinkm001,lunaf001,batit001,segud001,robeb003,towej001,BAL200107050,home
willb002,soria001,oneip001,bross001,spens001,posaj001,knobc001,martt002,jeted001,lillt001,BAL200107050,away
moram002,hairj002,richc001,ripkc001,kinkm001,lunaf001,batit001,segud001,robeb003,robew001,BAL200107060,home
gland001,andem003,abreb001,roles001,valee002,benng001,burrp001,lee-t002,rollj001,daalo001,BAL200107060,away
moram002,hairj002,richc001,ripkc001,gibbj002,lunaf001,batit001,segud001,robeb003,johnj007,BAL200107070,home
gland001,andem003,abreb001,roles001,valee002,estrj001,burrp001,lee-t002,rollj001,figun001,BAL200107070,away
moram002,hairj002,richc001,batit001,andeb001,fordb001,gibbj002,segud001,robeb003,mercj001,BAL200107080,home
gland001,andem003,abreb001,roles001,valee002,benng001,burrp001,lee-t002,rollj001,persr001,BAL200107080,away
moram002,hairj002,richc001,batit001,andeb001,lunaf001,gibbj002,conij001,robeb003,dougs001,BAL200107180,home
leder001,younm003,sierr001,lambm001,cataf001,rodri001,galaa001,palmr001,rodra001,hellr001,BAL200107180,away
moram002,hairj002,richc001,ripkc001,gibbj002,fordb001,batit001,conij001,robeb003,towej001,BAL200107210,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,woots001,spies001,ecksd001,ortir002,BAL200107210,away
moram002,hairj002,richc001,batit001,andeb001,lunaf001,kinkm001,conij001,robeb003,robew001,BAL200107221,home
erstd001,gil-b001,spies001,glaut001,palmo001,fabrj001,andeg001,woots001,ecksd001,schos001,BAL200107221,away
richc001,robeb003,andeb001,ripkc001,gibbj002,fordb001,batit001,conij001,moram002,johnj007,BAL200107222,home
andeg001,kenna001,salmt001,glaut001,palmo001,molib001,erstd001,spies001,nievj002,rappp001,BAL200107222,away
moram002,hairj002,richc001,batit001,gibbj002,lunaf001,ripkc001,conij001,robeb003,mercj001,BAL200107230,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,woots001,spies001,ecksd001,valdi001,BAL200107230,away
moram002,hairj002,richc001,ripkc001,kinkm001,lunaf001,batit001,conij001,robeb003,ponss001,BAL200107300,home
kaplg001,younm003,leder001,lambm001,cataf001,haseb001,velar001,palmr001,rodra001,david002,BAL200107300,away
richc001,hairj002,andeb001,batit001,gibbj002,lunaf001,ripkc001,conij001,robeb003,towej001,BAL200107310,home
rolld001,aberb001,grieb001,huffa001,tynej001,hallt001,vaugg001,cox-s001,gomec001,wilsp001,BAL200107310,away
moram002,hairj002,richc001,ripkc001,gibbj002,lunaf001,batit001,conij001,robeb003,johnj007,BAL200108010,home
rolld001,aberb001,grieb001,huffa001,tynej001,hallt001,vaugg001,cox-s001,gomec001,ruper001,BAL200108010,away
richc001,hairj002,andeb001,batit001,gibbj002,fordb001,robeb003,conij001,moram002,maduc001,BAL200108020,home
winnr001,aberb001,grieb001,huffa001,tynej001,flahj001,vaugg001,cox-s001,gomec001,sturt001,BAL200108020,away
bigbl001,hairj002,richc001,ripkc001,conij001,fordb001,batit001,segud001,moram002,towej001,BAL200108110,home
nixot001,lansm001,oleat001,stync001,ramim002,hatts001,bichd001,daubb001,garcn001,coned001,BAL200108110,away
bigbl001,hairj002,richc001,ripkc001,conij001,lunaf001,batit001,segud001,moram002,johnj007,BAL200108120,home
everc001,lansm001,nixot001,stync001,ramim002,mirad001,bichd001,offej001,garcn001,arror001,BAL200108120,away
bigbl001,hairj002,richc001,ripkc001,andeb001,fordb001,batit001,conij001,moram002,maduc001,BAL200108140,home
beltc001,feblc001,quinm001,randj002,browd002,maynb001,ibanr001,mccad001,peren001,durbc001,BAL200108140,away
bigbl001,hairj002,richc001,ripkc001,andeb001,fordb001,batit001,conij001,moram002,mercj001,BAL200108150,home
beltc001,feblc001,quinm001,randj002,browd002,maynb001,alicl001,ibanr001,sadld001,wilsk001,BAL200108150,away
bigbl001,hairj002,richc001,batit001,andeb001,lunaf001,ripkc001,conij001,moram002,ponss001,BAL200108160,home
beltc001,feblc001,sadld001,randj002,browd002,zaung001,alicl001,ibanr001,peren001,byrdp001,BAL200108160,away
bigbl001,hairj002,richc001,batit001,andeb001,fordb001,ripkc001,conij001,moram002,johnj007,BAL200108240,home
cruzj004,bushh001,mondr002,lopef001,stews002,fletd001,fullb001,delgc001,gonza001,carpc002,BAL200108240,away
bigbl001,hairj002,richc001,batit001,andeb001,fordb001,robeb003,conij001,moram002,maduc001,BAL200108250,home
cruzj004,bushh001,mondr002,lopef001,stews002,fletd001,fullb001,delgc001,gonza001,escok001,BAL200108250,away
matol001,robeb003,richc001,ripkc001,bigbl001,lunaf001,batit001,conij001,moram002,mercj001,BAL200108260,home
wellv001,bushh001,mondr002,lopef001,lathc001,fletd001,fullb001,delgc001,gonza001,lyonb003,BAL200108260,away
matol001,hairj002,richc001,ripkc001,andeb001,fordb001,batit001,conij001,moram002,ponss001,BAL200108280,home
damoj001,menef001,dye-j001,chave001,longt002,hernr002,giamj002,giamj001,tejam001,muldm001,BAL200108280,away
matol001,hairj002,richc001,ripkc001,bigbl001,fordb001,robeb003,conij001,moram002,towej001,BAL200108290,home
damoj001,menef001,dye-j001,chave001,longt002,hernr002,giamj002,giamj001,tejam001,hudst001,BAL200108290,away
moram002,hairj002,richc001,ripkc001,matol001,lunaf001,batit001,conij001,robeb003,johnj007,BAL200108300,home
damoj001,menef001,dye-j001,chave001,longt002,hernr002,giamj002,giamj001,tejam001,zitob001,BAL200108300,away
bigbl001,hairj002,richc001,batit001,andeb001,fordb001,ripkc001,conij001,moram002,maduc001,BAL200108310,home
camem001,boonb002,suzui001,belld002,marta001,wilsd001,marte001,olerj001,mclem001,selea001,BAL200108310,away
bigbl001,hairj002,richc001,batit001,andeb001,fordb001,ripkc001,conij001,moram002,mercj001,BAL200109010,home
camem001,boonb002,suzui001,belld002,javis001,lampt001,marte001,olerj001,mclem001,abbop001,BAL200109010,away
harrw001,hairj002,richc001,batit001,andeb001,fordb001,ripkc001,conij001,moram002,bauer001,BAL200109020,home
camem001,boonb002,suzui001,belld002,marta001,wilsd001,buhnj001,javis001,mclem001,pinej001,BAL200109020,away
harrw001,hairj002,matol001,ripkc001,andeb001,gil-g001,richc001,conij001,batit001,bauer001,BAL200109210,home
willg001,soria001,spens001,bross001,knobc001,posaj001,justd001,martt002,jeted001,mussm001,BAL200109210,away
matol001,hairj002,bigbl001,batit001,kinkm001,gil-g001,ripkc001,conij001,robeb003,dougs001,BAL200109220,home
willb002,soria001,spens001,bross001,knobc001,greet003,justd001,martt002,wilse001,hitcs001,BAL200109220,away
matol001,hairj002,bigbl001,ripkc001,andeb001,gil-g001,richc001,conij001,batit001,johnj007,BAL200109230,home
willb002,soria001,justd001,bross001,spens001,posaj001,velar001,johnn001,wilse001,herno001,BAL200109230,away
matol001,hairj002,bigbl001,ripkc001,andeb001,gil-g001,richc001,conij001,batit001,bauer001,BAL200110010,home
cruzj004,iztuc001,mondr002,lopef001,stews002,fletd001,fullb001,delgc001,gonza001,loaie001,BAL200110010,away
raint002,robeb003,matol001,ripkc001,andeb001,gil-g001,richc001,conij001,batit001,dougs001,BAL200110020,home
cruzj004,bushh001,mondr002,lopef001,stews002,fletd001,fullb001,delgc001,gonza001,lyonb003,BAL200110020,away
raint002,hairj002,matol001,ripkc001,andeb001,gil-g001,richc001,conij001,batit001,johnj007,BAL200110030,home
cruzj004,iztuc001,mondr002,lopef001,stews002,fletd001,fullb001,delgc001,gonza001,cocop001,BAL200110030,away
raint002,hairj002,matol001,ripkc001,raint001,fordb001,richc001,conij001,batit001,maduc001,BAL200110040,home
nixot001,santa002,daubb001,hills002,stync001,hatts001,pickc001,burkm001,merll001,nomoh001,BAL200110040,away
raint002,hairj002,matol001,ripkc001,conij001,fordb001,richc001,blakc001,batit001,kohlr001,BAL200110051,home
nixot001,offej001,daubb001,hills002,stync001,hatts001,burkm001,pickc001,merll001,castf001,BAL200110051,away
raint002,robeb003,matol001,ripkc001,raint001,gil-g001,richc001,conij001,batit001,mercj001,BAL200110052,home
nixot001,santa002,oleat001,hills002,lewid001,mirad001,burkm001,daubb001,loftj001,kim-s001,BAL200110052,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,lansm001,ohkat001,BOS200104060,home
winnr001,smitr003,grieb001,castv001,cox-s001,flahj001,vaugg001,mcgrf001,martf001,ruper001,BOS200104060,away
everc001,offej001,nixot001,hills002,lewid001,hatts001,ramim002,daubb001,lansm001,crawp001,BOS200104070,home
winnr001,smitr003,grieb001,castv001,cox-s001,flahj001,vaugg001,mcgrf001,martf001,harpt002,BOS200104070,away
everc001,offej001,nixot001,hills002,lewid001,varij001,ramim002,daubb001,grebc001,martp001,BOS200104080,home
willg001,smitr003,grieb001,castv001,cox-s001,difem001,vaugg001,mcgrf001,martf001,lopea002,BOS200104080,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,lansm001,nomoh001,BOS200104100,home
moram002,hairj002,richc001,ripkc001,deshd001,fordb001,andeb001,segud001,bordm001,ponss001,BOS200104100,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,grebc001,castf001,BOS200104110,home
richc001,hairj002,conij001,ripkc001,deshd001,fordb001,segud001,gibbj002,bordm001,johnj007,BOS200104110,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,grebc001,ohkat001,BOS200104120,home
moram002,hairj002,andeb001,kinkm001,gibbj002,fordb001,segud001,richc001,bordm001,mercj001,BOS200104120,away
everc001,offej001,nixot001,hills002,oleat001,hatts001,ramim002,daubb001,lansm001,crawp001,BOS200104130,home
colem001,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,herno001,BOS200104130,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,grebc001,martp001,BOS200104140,home
bellc001,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,clemr001,BOS200104140,away
everc001,merll001,lewid001,hills002,bichd001,varij001,ramim002,offej001,lansm001,nomoh001,BOS200104150,home
bellc001,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,petta001,BOS200104150,away
lewid001,lansm001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,merll001,castf001,BOS200104160,home
bellc001,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,mussm001,BOS200104160,away
everc001,stync001,lewid001,hills002,bichd001,hatts001,ramim002,offej001,lansm001,crawp001,BOS200104240,home
huntt001,rival001,lawtm002,koskc001,jonej003,piera001,ortid001,miend001,hockd001,redmm002,BOS200104240,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,grebc001,martp001,BOS200104250,home
huntt001,rival001,lawtm002,koskc001,jonej003,piera001,ortid001,miend001,hockd001,radkb001,BOS200104250,away
everc001,stync001,lewid001,hills002,bichd001,varij001,ramim002,offej001,lansm001,nomoh001,BOS200104260,home
huntt001,rival001,lawtm002,koskc001,jonej003,piera001,ortid001,miend001,maxwj001,milte001,BOS200104260,away
everc001,stync001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,lansm001,castf001,BOS200104270,home
beltc001,ordal001,dye-j001,randj002,quinm001,hinca001,browd002,sweem002,sancr001,steib002,BOS200104270,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,lansm001,ohkat001,BOS200104280,home
beltc001,ordal001,dye-j001,randj002,browd002,ortih001,quinm001,sweem002,sancr001,reicd001,BOS200104280,away
everc001,stync001,nixot001,hills002,oleat001,hatts001,ramim002,daubb001,lansm001,crawp001,BOS200104290,home
beltc001,alicl001,dye-j001,randj002,quinm001,ortih001,browd002,sweem002,ordal001,meadb001,BOS200104290,away
everc001,stync001,bichd001,hills002,oleat001,varij001,ramim002,offej001,lansm001,nomoh001,BOS200105080,home
camem001,boonb002,suzui001,belld002,mclem001,wilsd001,marte001,olerj001,guilc001,moyej001,BOS200105080,away
everc001,stync001,nixot001,hills002,oleat001,varij001,ramim002,offej001,lansm001,castf001,BOS200105090,home
javis001,boonb002,suzui001,belld002,marta001,wilsd001,marte001,olerj001,guilc001,selea001,BOS200105090,away
everc001,lansm001,lewid001,hills002,bichd001,varij001,ramim002,offej001,valej002,ohkat001,BOS200105100,home
javis001,boonb002,suzui001,belld002,marta001,wilsd001,marte001,olerj001,guilc001,halaj001,BOS200105100,away
everc001,offej001,nixot001,hills002,oleat001,hatts001,ramim002,daubb001,valej002,crawp001,BOS200105110,home
longt002,bellm002,damoj001,chave001,giamj002,hernr002,jahaj001,giamj001,tejam001,lidlc001,BOS200105110,away
everc001,lansm001,nixot001,hills002,bichd001,varij001,ramim002,offej001,merll001,martp001,BOS200105120,home
longt002,bellm002,damoj001,chave001,valdm002,fasas001,jahaj001,giamj001,tejam001,hereg001,BOS200105120,away
lewid001,lansm001,nixot001,hills002,bichd001,varij001,ramim002,offej001,valej002,nomoh001,BOS200105130,home
longt002,menef001,damoj001,chave001,valdm002,fasas001,saeno001,giamj001,tejam001,muldm001,BOS200105130,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,lansm001,nomoh001,BOS200105250,home
cruzj004,bushh001,mondr002,batit001,stews002,fletd001,fullb001,delgc001,gonza001,loaie001,BOS200105250,away
everc001,lansm001,lewid001,hills002,bichd001,varij001,ramim002,offej001,valej002,castf001,BOS200105260,home
cruzj004,bushh001,mondr002,batit001,stews002,casta001,simmb001,delgc001,gonza001,michc001,BOS200105260,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,valej002,waket001,BOS200105270,home
cruzj004,bushh001,mondr002,batit001,stews002,fletd001,fullb001,delgc001,gonza001,parrs001,BOS200105270,away
everc001,lansm001,lewid001,hills002,bichd001,varij001,ramim002,offej001,valej002,coned001,BOS200105280,home
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,petta001,BOS200105280,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,valej002,martp001,BOS200105300,home
willb002,soria001,oneip001,bross001,knobc001,posaj001,justd001,martt002,jeted001,mussm001,BOS200105300,away
everc001,offej001,nixot001,hills002,oleat001,varij001,ramim002,daubb001,merll001,nomoh001,BOS200106050,home
encaj001,easld001,ceder001,macij001,higgb001,fickr001,palmd002,clart002,cruzd001,holtc001,BOS200106050,away
nixot001,lansm001,oleat001,hills002,ramim002,hatts001,bichd001,daubb001,valej002,castf001,BOS200106060,home
encaj001,easld001,ceder001,macij001,higgb001,fickr001,palmd002,clart002,cruzd001,mlicd001,BOS200106060,away
everc001,stync001,nixot001,hills002,ramim002,varij001,oleat001,daubb001,lansm001,waket001,BOS200106070,home
encaj001,easld001,ceder001,halts001,higgb001,fickr001,palmd002,clart002,cruzd001,santv001,BOS200106070,away
everc001,stync001,lewid001,hills002,bichd001,hatts001,ramim002,offej001,lansm001,coned001,BOS200106080,home
gland001,andem003,abreb001,roles001,burrp001,benng001,valee002,lee-t002,rollj001,wolfr001,BOS200106080,away
everc001,stync001,lewid001,hills002,ramim002,hatts001,bichd001,offej001,lansm001,martp001,BOS200106090,home
gland001,andem003,abreb001,roles001,burrp001,estrj001,valee002,lee-t002,rollj001,daalo001,BOS200106090,away
everc001,offej001,nixot001,hills002,oleat001,hatts001,bichd001,daubb001,lansm001,nomoh001,BOS200106100,home
gland001,andem003,abreb001,roles001,valee002,estrj001,burrp001,lee-t002,rollj001,persr001,BOS200106100,away
everc001,offej001,nixot001,hills002,oleat001,hatts001,bichd001,daubb001,lansm001,castf001,BOS200106120,home
wilsp002,castl001,mabrj001,lowem001,floyc001,johnc002,millk005,lee-d002,gonza002,dempr002,BOS200106120,away
everc001,offej001,nixot001,hills002,bichd001,jensm001,ramim002,daubb001,lansm001,waket001,BOS200106130,home
wilsp002,castl001,mabrj001,lowem001,floyc001,johnc002,millk005,lee-d002,gonza002,clemm001,BOS200106130,away
everc001,offej001,nixot001,stync001,bichd001,mirad001,ramim002,daubb001,lansm001,coned001,BOS200106140,home
owene001,castl001,mcgur001,lowem001,floyc001,johnc002,millk005,lee-d002,gonza002,smitc001,BOS200106140,away
lewid001,offej001,nixot001,stync001,ramim002,hatts001,bichd001,daubb001,lansm001,nomoh001,BOS200106220,home
cruzj004,bushh001,mondr002,fryej001,stews002,fletd001,fullb001,delgc001,gonza001,loaie001,BOS200106220,away
lewid001,stync001,nixot001,hills002,ramim002,mirad001,bichd001,offej001,lansm001,castf001,BOS200106230,home
cruzj004,bushh001,mondr002,fryej001,stews002,fletd001,fullb001,delgc001,iztuc001,michc001,BOS200106230,away
nixot001,offej001,oleat001,stync001,ramim002,hatts001,bichd001,daubb001,merll001,waket001,BOS200106240,home
cruzj004,bushh001,mondr002,fryej001,stews002,casta001,fullb001,delgc001,iztuc001,parrs001,BOS200106240,away
nixot001,offej001,oleat001,hills002,ramim002,hatts001,bichd001,daubb001,merll001,coned001,BOS200106250,home
winnr001,aberb001,grieb001,huffa001,vaugg001,difem001,mcgrf001,cox-s001,sheea001,ruper001,BOS200106250,away
nixot001,stync001,oleat001,hills002,ramim002,hatts001,bichd001,daubb001,merll001,martp001,BOS200106260,home
winnr001,aberb001,grieb001,huffa001,vaugg001,flahj001,mcgrf001,cox-s001,martf001,sturt001,BOS200106260,away
nixot001,offej001,oleat001,stync001,ramim002,hatts001,bichd001,daubb001,merll001,nomoh001,BOS200106270,home
tynej001,aberb001,grieb001,huffa001,vaugg001,flahj001,mcgrf001,cox-s001,sheea001,lopea002,BOS200106270,away
lewid001,stync001,nixot001,hills002,bichd001,mirad001,ramim002,offej001,lansm001,castf001,BOS200106280,home
tynej001,aberb001,grieb001,huffa001,vaugg001,difem001,mcgrf001,cox-s001,sheea001,kennj001,BOS200106280,away
nixot001,offej001,oleat001,stync001,ramim002,hatts001,bichd001,daubb001,lansm001,arror001,BOS200107060,home
jonea002,veraq001,jordb001,jonec004,surhb001,lopej001,camik001,brogr001,furcr001,burkj001,BOS200107060,away
nixot001,offej001,oleat001,stync001,ramim002,hatts001,bichd001,daubb001,lansm001,nomoh001,BOS200107070,home
jonea002,veraq001,martd002,camik001,surhb001,lopej001,jordb001,brogr001,derom001,marqj001,BOS200107070,away
lewid001,stync001,nixot001,hills002,ramim002,mirad001,bichd001,offej001,lansm001,ohkat001,BOS200107080,home
jonea002,veraq001,jordb001,camik001,surhb001,lopej001,jonec004,brogr001,derom001,glavt001,BOS200107080,away
nixot001,offej001,oleat001,stync001,ramim002,hatts001,bichd001,daubb001,merll001,coned001,BOS200107240,home
cruzj004,iztuc001,mondr002,fryej001,stews002,fletd001,fullb001,delgc001,gonza001,hamij002,BOS200107240,away
nixot001,offej001,oleat001,stync001,ramim002,hatts001,bichd001,daubb001,lansm001,arror001,BOS200107250,home
