game_id,var,value
HOU200209110,fieldcond,unknown
HOU200209110,precip,unknown
HOU200209110,sky,cloudy
HOU200209110,timeofgame,193
HOU200209110,attendance,29185
HOU200209110,wp,cooka002
HOU200209110,lp,saark001
HOU200209110,save,jimej001
HOU200209110,hometeam_score,5
HOU200209110,awayteam_score,8
HOU200209120,visteam,SLN
HOU200209120,hometeam,HOU
HOU200209120,site,HOU03
HOU200209120,date,9/12/02
HOU200209120,number,0
HOU200209120,starttime,0:00PM
HOU200209120,daynight,night
HOU200209120,usedh,FALSE
HOU200209120,umphome,wolfj901
HOU200209120,ump1b,relic901
HOU200209120,ump2b,hudsm901
HOU200209120,ump3b,demud901
HOU200209120,howscored,park
HOU200209120,pitches,pitches
HOU200209120,temp,72
HOU200209120,winddir,tocf
HOU200209120,windspeed,0
HOU200209120,fieldcond,dry
HOU200209120,precip,none
HOU200209120,sky,dome
HOU200209120,timeofgame,197
HOU200209120,attendance,26365
HOU200209120,wp,doteo001
HOU200209120,lp,vered001
HOU200209120,save,wagnb001
HOU200209120,hometeam_score,6
HOU200209120,awayteam_score,3
HOU200209130,visteam,SLN
HOU200209130,hometeam,HOU
HOU200209130,site,HOU03
HOU200209130,date,9/13/02
HOU200209130,number,0
HOU200209130,starttime,0:00PM
HOU200209130,daynight,night
HOU200209130,usedh,FALSE
HOU200209130,umphome,relic901
HOU200209130,ump1b,hudsm901
HOU200209130,ump2b,demud901
HOU200209130,ump3b,wolfj901
HOU200209130,howscored,park
HOU200209130,pitches,pitches
HOU200209130,temp,72
HOU200209130,winddir,tocf
HOU200209130,windspeed,0
HOU200209130,fieldcond,dry
HOU200209130,precip,none
HOU200209130,sky,dome
HOU200209130,timeofgame,218
HOU200209130,attendance,33672
HOU200209130,wp,whitr002
HOU200209130,lp,gordt001
HOU200209130,save,isrij001
HOU200209130,hometeam_score,2
HOU200209130,awayteam_score,3
HOU200209140,visteam,SLN
HOU200209140,hometeam,HOU
HOU200209140,site,HOU03
HOU200209140,date,9/14/02
HOU200209140,number,0
HOU200209140,starttime,0:00PM
HOU200209140,daynight,day
HOU200209140,usedh,FALSE
HOU200209140,umphome,hudsm901
HOU200209140,ump1b,demud901
HOU200209140,ump2b,wolfj901
HOU200209140,ump3b,relic901
HOU200209140,howscored,park
HOU200209140,pitches,pitches
HOU200209140,temp,72
HOU200209140,winddir,rtol
HOU200209140,windspeed,0
HOU200209140,fieldcond,dry
HOU200209140,precip,none
HOU200209140,sky,dome
HOU200209140,timeofgame,156
HOU200209140,attendance,39333
HOU200209140,wp,willw001
HOU200209140,lp,munrp001
HOU200209140,save,isrij001
HOU200209140,hometeam_score,0
HOU200209140,awayteam_score,2
HOU200209150,visteam,SLN
HOU200209150,hometeam,HOU
HOU200209150,site,HOU03
HOU200209150,date,9/15/02
HOU200209150,number,0
HOU200209150,starttime,0:00PM
HOU200209150,daynight,day
HOU200209150,usedh,FALSE
HOU200209150,umphome,demud901
HOU200209150,ump1b,wolfj901
HOU200209150,ump2b,relic901
HOU200209150,ump3b,hudsm901
HOU200209150,howscored,park
HOU200209150,pitches,pitches
HOU200209150,temp,72
HOU200209150,winddir,tocf
HOU200209150,windspeed,0
HOU200209150,fieldcond,dry
HOU200209150,precip,none
HOU200209150,sky,dome
HOU200209150,timeofgame,142
HOU200209150,attendance,32456
HOU200209150,wp,millw001
HOU200209150,lp,morrm001
HOU200209150,save,
HOU200209150,hometeam_score,8
HOU200209150,awayteam_score,0
HOU200209230,visteam,MIL
HOU200209230,hometeam,HOU
HOU200209230,site,HOU03
HOU200209230,date,9/23/02
HOU200209230,number,0
HOU200209230,starttime,0:00PM
HOU200209230,daynight,night
HOU200209230,usedh,FALSE
HOU200209230,umphome,buckc901
HOU200209230,ump1b,carlm901
HOU200209230,ump2b,hirsj901
HOU200209230,ump3b,bellw901
HOU200209230,howscored,park
HOU200209230,pitches,pitches
HOU200209230,temp,81
HOU200209230,winddir,rtol
HOU200209230,windspeed,7
HOU200209230,fieldcond,unknown
HOU200209230,precip,unknown
HOU200209230,sky,sunny
HOU200209230,timeofgame,170
HOU200209230,attendance,23742
HOU200209230,wp,puffb001
HOU200209230,lp,ruscg001
HOU200209230,save,wagnb001
HOU200209230,hometeam_score,8
HOU200209230,awayteam_score,6
HOU200209240,visteam,MIL
HOU200209240,hometeam,HOU
HOU200209240,site,HOU03
HOU200209240,date,9/24/02
HOU200209240,number,0
HOU200209240,starttime,0:00PM
HOU200209240,daynight,night
HOU200209240,usedh,FALSE
HOU200209240,umphome,carlm901
HOU200209240,ump1b,hirsj901
HOU200209240,ump2b,bellw901
HOU200209240,ump3b,buckc901
HOU200209240,howscored,park
HOU200209240,pitches,pitches
HOU200209240,temp,72
HOU200209240,winddir,tolf
HOU200209240,windspeed,0
HOU200209240,fieldcond,dry
HOU200209240,precip,none
HOU200209240,sky,dome
HOU200209240,timeofgame,159
HOU200209240,attendance,30468
HOU200209240,wp,franw001
HOU200209240,lp,oswar001
HOU200209240,save,dejem001
HOU200209240,hometeam_score,1
HOU200209240,awayteam_score,3
LAN200204020,visteam,SFN
LAN200204020,hometeam,LAN
LAN200204020,site,LOS03
LAN200204020,date,4/2/02
LAN200204020,number,0
LAN200204020,starttime,0:00PM
LAN200204020,daynight,day
LAN200204020,usedh,FALSE
LAN200204020,umphome,welkt901
LAN200204020,ump1b,cedeg901
LAN200204020,ump2b,onorb901
LAN200204020,ump3b,marqa901
LAN200204020,howscored,park
LAN200204020,pitches,pitches
LAN200204020,temp,62
LAN200204020,winddir,ltor
LAN200204020,windspeed,6
LAN200204020,fieldcond,unknown
LAN200204020,precip,unknown
LAN200204020,sky,sunny
LAN200204020,timeofgame,164
LAN200204020,attendance,53356
LAN200204020,wp,hernl003
LAN200204020,lp,browk001
LAN200204020,save,
LAN200204020,hometeam_score,2
LAN200204020,awayteam_score,9
LAN200204030,visteam,SFN
LAN200204030,hometeam,LAN
LAN200204030,site,LOS03
LAN200204030,date,4/3/02
LAN200204030,number,0
LAN200204030,starttime,0:00PM
LAN200204030,daynight,night
LAN200204030,usedh,FALSE
LAN200204030,umphome,cedeg901
LAN200204030,ump1b,onorb901
LAN200204030,ump2b,marqa901
LAN200204030,ump3b,welkt901
LAN200204030,howscored,park
LAN200204030,pitches,pitches
LAN200204030,temp,55
LAN200204030,winddir,rtol
LAN200204030,windspeed,3
LAN200204030,fieldcond,unknown
LAN200204030,precip,unknown
LAN200204030,sky,sunny
LAN200204030,timeofgame,194
LAN200204030,attendance,36374
LAN200204030,wp,ortir001
LAN200204030,lp,nomoh001
LAN200204030,save,
LAN200204030,hometeam_score,0
LAN200204030,awayteam_score,12
LAN200204040,visteam,SFN
LAN200204040,hometeam,LAN
LAN200204040,site,LOS03
LAN200204040,date,4/4/02
LAN200204040,number,0
LAN200204040,starttime,0:00PM
LAN200204040,daynight,night
LAN200204040,usedh,FALSE
LAN200204040,umphome,onorb901
LAN200204040,ump1b,marqa901
LAN200204040,ump2b,welkt901
LAN200204040,ump3b,cedeg901
LAN200204040,howscored,park
LAN200204040,pitches,pitches
LAN200204040,temp,58
LAN200204040,winddir,ltor
LAN200204040,windspeed,7
LAN200204040,fieldcond,unknown
LAN200204040,precip,unknown
LAN200204040,sky,sunny
LAN200204040,timeofgame,169
LAN200204040,attendance,32064
LAN200204040,wp,jensr001
LAN200204040,lp,pereo001
LAN200204040,save,nen-r001
LAN200204040,hometeam_score,0
LAN200204040,awayteam_score,3
LAN200204050,visteam,COL
LAN200204050,hometeam,LAN
LAN200204050,site,LOS03
LAN200204050,date,4/5/02
LAN200204050,number,0
LAN200204050,starttime,0:00PM
LAN200204050,daynight,night
LAN200204050,usedh,FALSE
LAN200204050,umphome,reedr901
LAN200204050,ump1b,tscht901
LAN200204050,ump2b,wegnm901
LAN200204050,ump3b,welkb901
LAN200204050,howscored,park
LAN200204050,pitches,pitches
LAN200204050,temp,57
LAN200204050,winddir,rtol
LAN200204050,windspeed,5
LAN200204050,fieldcond,unknown
LAN200204050,precip,unknown
LAN200204050,sky,sunny
LAN200204050,timeofgame,154
LAN200204050,attendance,25091
LAN200204050,wp,ashba002
LAN200204050,lp,chacs001
LAN200204050,save,
LAN200204050,hometeam_score,9
LAN200204050,awayteam_score,0
LAN200204060,visteam,COL
LAN200204060,hometeam,LAN
LAN200204060,site,LOS03
LAN200204060,date,4/6/02
LAN200204060,number,0
LAN200204060,starttime,0:00PM
LAN200204060,daynight,night
LAN200204060,usedh,FALSE
LAN200204060,umphome,tscht901
LAN200204060,ump1b,wegnm901
LAN200204060,ump2b,welkb901
LAN200204060,ump3b,reedr901
LAN200204060,howscored,park
LAN200204060,pitches,pitches
LAN200204060,temp,60
LAN200204060,winddir,ltor
LAN200204060,windspeed,5
LAN200204060,fieldcond,unknown
LAN200204060,precip,unknown
LAN200204060,sky,sunny
LAN200204060,timeofgame,186
LAN200204060,attendance,38693
LAN200204060,wp,ishik001
LAN200204060,lp,jennj001
LAN200204060,save,
LAN200204060,hometeam_score,9
LAN200204060,awayteam_score,2
LAN200204070,visteam,COL
LAN200204070,hometeam,LAN
LAN200204070,site,LOS03
LAN200204070,date,4/7/02
LAN200204070,number,0
LAN200204070,starttime,0:00PM
LAN200204070,daynight,day
LAN200204070,usedh,FALSE
LAN200204070,umphome,wegnm901
LAN200204070,ump1b,welkb901
LAN200204070,ump2b,reedr901
LAN200204070,ump3b,tscht901
LAN200204070,howscored,park
LAN200204070,pitches,pitches
LAN200204070,temp,63
LAN200204070,winddir,ltor
LAN200204070,windspeed,5
LAN200204070,fieldcond,unknown
LAN200204070,precip,unknown
LAN200204070,sky,cloudy
LAN200204070,timeofgame,175
LAN200204070,attendance,28452
LAN200204070,wp,browk001
LAN200204070,lp,hampm001
LAN200204070,save,gagne001
LAN200204070,hometeam_score,6
LAN200204070,awayteam_score,4
LAN200204180,visteam,SDN
LAN200204180,hometeam,LAN
LAN200204180,site,LOS03
LAN200204180,date,4/18/02
LAN200204180,number,0
LAN200204180,starttime,0:00PM
LAN200204180,daynight,night
LAN200204180,usedh,FALSE
LAN200204180,umphome,gibsg901
LAN200204180,ump1b,iassd901
LAN200204180,ump2b,davig901
LAN200204180,ump3b,wintm901
LAN200204180,howscored,park
LAN200204180,pitches,pitches
LAN200204180,temp,60
LAN200204180,winddir,ltor
LAN200204180,windspeed,7
LAN200204180,fieldcond,unknown
LAN200204180,precip,unknown
LAN200204180,sky,sunny
LAN200204180,timeofgame,156
LAN200204180,attendance,24434
LAN200204180,wp,daalo001
LAN200204180,lp,tollb001
LAN200204180,save,gagne001
LAN200204180,hometeam_score,5
LAN200204180,awayteam_score,2
LAN200204190,visteam,SDN
LAN200204190,hometeam,LAN
LAN200204190,site,LOS03
LAN200204190,date,4/19/02
LAN200204190,number,0
LAN200204190,starttime,0:00PM
LAN200204190,daynight,night
LAN200204190,usedh,FALSE
LAN200204190,umphome,iassd901
LAN200204190,ump1b,davig901
LAN200204190,ump2b,wintm901
LAN200204190,ump3b,gibsg901
LAN200204190,howscored,park
LAN200204190,pitches,pitches
LAN200204190,temp,64
LAN200204190,winddir,rtol
LAN200204190,windspeed,9
LAN200204190,fieldcond,unknown
LAN200204190,precip,unknown
LAN200204190,sky,sunny
LAN200204190,timeofgame,147
LAN200204190,attendance,47425
LAN200204190,wp,nomoh001
LAN200204190,lp,lawrb001
LAN200204190,save,gagne001
LAN200204190,hometeam_score,5
LAN200204190,awayteam_score,2
LAN200204200,visteam,SDN
LAN200204200,hometeam,LAN
LAN200204200,site,LOS03
LAN200204200,date,4/20/02
LAN200204200,number,0
LAN200204200,starttime,0:00PM
LAN200204200,daynight,night
LAN200204200,usedh,FALSE
LAN200204200,umphome,davig901
LAN200204200,ump1b,wintm901
LAN200204200,ump2b,gibsg901
LAN200204200,ump3b,iassd901
LAN200204200,howscored,park
LAN200204200,pitches,pitches
LAN200204200,temp,62
LAN200204200,winddir,ltor
LAN200204200,windspeed,8
LAN200204200,fieldcond,unknown
LAN200204200,precip,unknown
LAN200204200,sky,sunny
LAN200204200,timeofgame,136
LAN200204200,attendance,41000
LAN200204200,wp,pereo001
LAN200204200,lp,joneb003
LAN200204200,save,carrg001
LAN200204200,hometeam_score,4
LAN200204200,awayteam_score,0
LAN200204210,visteam,SDN
LAN200204210,hometeam,LAN
LAN200204210,site,LOS03
LAN200204210,date,4/21/02
LAN200204210,number,0
LAN200204210,starttime,0:00PM
LAN200204210,daynight,day
LAN200204210,usedh,FALSE
LAN200204210,umphome,wintm901
LAN200204210,ump1b,gibsg901
LAN200204210,ump2b,iassd901
LAN200204210,ump3b,davig901
LAN200204210,howscored,park
LAN200204210,pitches,pitches
LAN200204210,temp,73
LAN200204210,winddir,ltor
LAN200204210,windspeed,8
LAN200204210,fieldcond,unknown
LAN200204210,precip,unknown
LAN200204210,sky,sunny
LAN200204210,timeofgame,177
LAN200204210,attendance,48469
LAN200204210,wp,tomkb001
LAN200204210,lp,ashba002
LAN200204210,save,
LAN200204210,hometeam_score,0
LAN200204210,awayteam_score,5
LAN200204300,visteam,CIN
LAN200204300,hometeam,LAN
LAN200204300,site,LOS03
LAN200204300,date,4/30/02
LAN200204300,number,0
LAN200204300,starttime,0:00PM
LAN200204300,daynight,night
LAN200204300,usedh,FALSE
LAN200204300,umphome,crawj901
LAN200204300,ump1b,barrm901
LAN200204300,ump2b,gormb901
LAN200204300,ump3b,cuzzp901
LAN200204300,howscored,park
LAN200204300,pitches,pitches
LAN200204300,temp,62
LAN200204300,winddir,rtol
LAN200204300,windspeed,6
LAN200204300,fieldcond,unknown
LAN200204300,precip,unknown
LAN200204300,sky,sunny
LAN200204300,timeofgame,173
LAN200204300,attendance,25178
LAN200204300,wp,reitc001
LAN200204300,lp,browk001
LAN200204300,save,gravd001
LAN200204300,hometeam_score,1
LAN200204300,awayteam_score,3
LAN200205010,visteam,CIN
LAN200205010,hometeam,LAN
LAN200205010,site,LOS03
LAN200205010,date,5/1/02
LAN200205010,number,0
LAN200205010,starttime,0:00PM
LAN200205010,daynight,night
LAN200205010,usedh,FALSE
LAN200205010,umphome,barrm901
LAN200205010,ump1b,gormb901
LAN200205010,ump2b,cuzzp901
LAN200205010,ump3b,crawj901
LAN200205010,howscored,park
LAN200205010,pitches,pitches
LAN200205010,temp,59
LAN200205010,winddir,ltor
LAN200205010,windspeed,7
LAN200205010,fieldcond,unknown
LAN200205010,precip,unknown
LAN200205010,sky,sunny
LAN200205010,timeofgame,151
LAN200205010,attendance,23346
LAN200205010,wp,hamij002
LAN200205010,lp,nomoh001
LAN200205010,save,
LAN200205010,hometeam_score,0
LAN200205010,awayteam_score,4
LAN200205020,visteam,CIN
LAN200205020,hometeam,LAN
LAN200205020,site,LOS03
LAN200205020,date,5/2/02
LAN200205020,number,0
LAN200205020,starttime,0:00PM
LAN200205020,daynight,night
LAN200205020,usedh,FALSE
LAN200205020,umphome,gormb901
LAN200205020,ump1b,cuzzp901
LAN200205020,ump2b,crawj901
LAN200205020,ump3b,barrm901
LAN200205020,howscored,park
LAN200205020,pitches,pitches
LAN200205020,temp,61
LAN200205020,winddir,ltor
LAN200205020,windspeed,8
LAN200205020,fieldcond,unknown
LAN200205020,precip,unknown
LAN200205020,sky,sunny
LAN200205020,timeofgame,235
LAN200205020,attendance,27224
LAN200205020,wp,carrg001
LAN200205020,lp,pinel001
LAN200205020,save,
LAN200205020,hometeam_score,2
LAN200205020,awayteam_score,2
LAN200205030,visteam,CHN
LAN200205030,hometeam,LAN
LAN200205030,site,LOS03
LAN200205030,date,5/3/02
LAN200205030,number,0
LAN200205030,starttime,0:00PM
LAN200205030,daynight,night
LAN200205030,usedh,FALSE
LAN200205030,umphome,demud901
LAN200205030,ump1b,relic901
LAN200205030,ump2b,danlk901
LAN200205030,ump3b,barkl901
LAN200205030,howscored,park
LAN200205030,pitches,pitches
LAN200205030,temp,61
LAN200205030,winddir,ltor
LAN200205030,windspeed,5
LAN200205030,fieldcond,unknown
LAN200205030,precip,unknown
LAN200205030,sky,sunny
LAN200205030,timeofgame,193
LAN200205030,attendance,46026
LAN200205030,wp,mahar001
LAN200205030,lp,orosj001
LAN200205030,save,
LAN200205030,hometeam_score,3
LAN200205030,awayteam_score,8
LAN200205040,visteam,CHN
LAN200205040,hometeam,LAN
LAN200205040,site,LOS03
LAN200205040,date,5/4/02
LAN200205040,number,0
LAN200205040,starttime,0:00PM
LAN200205040,daynight,night
LAN200205040,usedh,FALSE
LAN200205040,umphome,relic901
LAN200205040,ump1b,danlk901
LAN200205040,ump2b,barkl901
LAN200205040,ump3b,demud901
LAN200205040,howscored,park
LAN200205040,pitches,pitches
LAN200205040,temp,62
LAN200205040,winddir,ltor
LAN200205040,windspeed,7
LAN200205040,fieldcond,unknown
LAN200205040,precip,unknown
LAN200205040,sky,sunny
LAN200205040,timeofgame,182
LAN200205040,attendance,47381
LAN200205040,wp,ishik001
LAN200205040,lp,berej002
LAN200205040,save,gagne001
LAN200205040,hometeam_score,3
LAN200205040,awayteam_score,2
LAN200205050,visteam,CHN
LAN200205050,hometeam,LAN
LAN200205050,site,LOS03
LAN200205050,date,5/5/02
LAN200205050,number,0
LAN200205050,starttime,0:00PM
LAN200205050,daynight,night
LAN200205050,usedh,FALSE
LAN200205050,umphome,danlk901
LAN200205050,ump1b,barkl901
LAN200205050,ump2b,demud901
LAN200205050,ump3b,relic901
LAN200205050,howscored,park
LAN200205050,pitches,pitches
LAN200205050,temp,67
LAN200205050,winddir,ltor
LAN200205050,windspeed,8
LAN200205050,fieldcond,unknown
LAN200205050,precip,unknown
LAN200205050,sky,sunny
LAN200205050,timeofgame,180
LAN200205050,attendance,52758
LAN200205050,wp,mahar001
LAN200205050,lp,browk001
LAN200205050,save,alfoa001
LAN200205050,hometeam_score,0
LAN200205050,awayteam_score,3
LAN200205130,visteam,NYN
LAN200205130,hometeam,LAN
LAN200205130,site,LOS03
LAN200205130,date,5/13/02
LAN200205130,number,0
LAN200205130,starttime,0:00PM
LAN200205130,daynight,night
LAN200205130,usedh,FALSE
LAN200205130,umphome,joycj901
LAN200205130,ump1b,nelsj901
LAN200205130,ump2b,kulpr901
LAN200205130,ump3b,scotd901
LAN200205130,howscored,park
LAN200205130,pitches,pitches
LAN200205130,temp,72
LAN200205130,winddir,ltor
LAN200205130,windspeed,6
LAN200205130,fieldcond,unknown
LAN200205130,precip,unknown
LAN200205130,sky,sunny
LAN200205130,timeofgame,263
LAN200205130,attendance,27659
LAN200205130,wp,carrg001
LAN200205130,lp,corem001
LAN200205130,save,
LAN200205130,hometeam_score,2
LAN200205130,awayteam_score,2
LAN200205140,visteam,NYN
LAN200205140,hometeam,LAN
LAN200205140,site,LOS03
LAN200205140,date,5/14/02
LAN200205140,number,0
LAN200205140,starttime,0:00PM
LAN200205140,daynight,night
LAN200205140,usedh,FALSE
LAN200205140,umphome,nelsj901
LAN200205140,ump1b,kulpr901
LAN200205140,ump2b,scotd901
LAN200205140,ump3b,joycj901
LAN200205140,howscored,park
LAN200205140,pitches,pitches
LAN200205140,temp,67
LAN200205140,winddir,ltor
LAN200205140,windspeed,7
LAN200205140,fieldcond,unknown
LAN200205140,precip,unknown
LAN200205140,sky,sunny
LAN200205140,timeofgame,155
LAN200205140,attendance,28610
LAN200205140,wp,astap001
LAN200205140,lp,ashba002
LAN200205140,save,
LAN200205140,hometeam_score,0
LAN200205140,awayteam_score,3
LAN200205150,visteam,NYN
LAN200205150,hometeam,LAN
LAN200205150,site,LOS03
LAN200205150,date,5/15/02
LAN200205150,number,0
LAN200205150,starttime,0:00PM
LAN200205150,daynight,night
LAN200205150,usedh,FALSE
LAN200205150,umphome,kulpr901
LAN200205150,ump1b,scotd901
LAN200205150,ump2b,joycj901
LAN200205150,ump3b,nelsj901
LAN200205150,howscored,park
LAN200205150,pitches,pitches
LAN200205150,temp,65
LAN200205150,winddir,ltor
LAN200205150,windspeed,7
LAN200205150,fieldcond,unknown
LAN200205150,precip,unknown
LAN200205150,sky,sunny
LAN200205150,timeofgame,154
LAN200205150,attendance,31995
LAN200205150,wp,damij001
LAN200205150,lp,ishik001
LAN200205150,save,
LAN200205150,hometeam_score,0
LAN200205150,awayteam_score,2
LAN200205160,visteam,MON
LAN200205160,hometeam,LAN
LAN200205160,site,LOS03
LAN200205160,date,5/16/02
LAN200205160,number,0
LAN200205160,starttime,0:00PM
LAN200205160,daynight,night
LAN200205160,usedh,FALSE
LAN200205160,umphome,scotd901
LAN200205160,ump1b,joycj901
LAN200205160,ump2b,nelsj901
LAN200205160,ump3b,kulpr901
LAN200205160,howscored,park
LAN200205160,pitches,pitches
LAN200205160,temp,62
LAN200205160,winddir,rtol
LAN200205160,windspeed,6
LAN200205160,fieldcond,unknown
LAN200205160,precip,unknown
LAN200205160,sky,sunny
LAN200205160,timeofgame,169
LAN200205160,attendance,21408
LAN200205160,wp,daalo001
LAN200205160,lp,ohkat001
LAN200205160,save,gagne001
LAN200205160,hometeam_score,4
LAN200205160,awayteam_score,3
LAN200205170,visteam,MON
LAN200205170,hometeam,LAN
LAN200205170,site,LOS03
LAN200205170,date,5/17/02
LAN200205170,number,0
LAN200205170,starttime,0:00PM
LAN200205170,daynight,night
LAN200205170,usedh,FALSE
LAN200205170,umphome,barrt901
LAN200205170,ump1b,rungb901
LAN200205170,ump2b,mcclt901
LAN200205170,ump3b,meric901
LAN200205170,howscored,park
LAN200205170,pitches,pitches
LAN200205170,temp,62
LAN200205170,winddir,rtol
LAN200205170,windspeed,7
LAN200205170,fieldcond,unknown
LAN200205170,precip,unknown
LAN200205170,sky,sunny
LAN200205170,timeofgame,188
LAN200205170,attendance,48146
LAN200205170,wp,nomoh001
LAN200205170,lp,armat002
LAN200205170,save,gagne001
LAN200205170,hometeam_score,8
LAN200205170,awayteam_score,5
LAN200205180,visteam,MON
LAN200205180,hometeam,LAN
LAN200205180,site,LOS03
LAN200205180,date,5/18/02
LAN200205180,number,0
LAN200205180,starttime,0:00PM
LAN200205180,daynight,night
LAN200205180,usedh,FALSE
LAN200205180,umphome,rungb901
LAN200205180,ump1b,mcclt901
LAN200205180,ump2b,meric901
LAN200205180,ump3b,barrt901
LAN200205180,howscored,park
LAN200205180,pitches,pitches
LAN200205180,temp,62
LAN200205180,winddir,rtol
LAN200205180,windspeed,5
LAN200205180,fieldcond,unknown
LAN200205180,precip,unknown
LAN200205180,sky,overcast
LAN200205180,timeofgame,143
LAN200205180,attendance,42881
LAN200205180,wp,pavac001
LAN200205180,lp,pereo001
LAN200205180,save,tuckt001
LAN200205180,hometeam_score,1
LAN200205180,awayteam_score,3
LAN200205190,visteam,MON
LAN200205190,hometeam,LAN
LAN200205190,site,LOS03
LAN200205190,date,5/19/02
LAN200205190,number,0
LAN200205190,starttime,0:00PM
LAN200205190,daynight,day
LAN200205190,usedh,FALSE
LAN200205190,umphome,mcclt901
LAN200205190,ump1b,meric901
LAN200205190,ump2b,barrt901
LAN200205190,ump3b,rungb901
LAN200205190,howscored,park
LAN200205190,pitches,pitches
LAN200205190,temp,64
LAN200205190,winddir,ltor
LAN200205190,windspeed,3
LAN200205190,fieldcond,unknown
LAN200205190,precip,unknown
LAN200205190,sky,cloudy
LAN200205190,timeofgame,140
LAN200205190,attendance,31816
LAN200205190,wp,ashba002
LAN200205190,lp,chenb001
LAN200205190,save,
LAN200205190,hometeam_score,10
LAN200205190,awayteam_score,1
LAN200205270,visteam,MIL
LAN200205270,hometeam,LAN
LAN200205270,site,LOS03
LAN200205270,date,5/27/02
LAN200205270,number,0
LAN200205270,starttime,0:00PM
LAN200205270,daynight,day
LAN200205270,usedh,FALSE
LAN200205270,umphome,fostm901
LAN200205270,ump1b,brinj901
LAN200205270,ump2b,cousd901
LAN200205270,ump3b,wolfj901
LAN200205270,howscored,park
LAN200205270,pitches,pitches
LAN200205270,temp,69
LAN200205270,winddir,ltor
LAN200205270,windspeed,6
LAN200205270,fieldcond,unknown
LAN200205270,precip,unknown
LAN200205270,sky,sunny
LAN200205270,timeofgame,187
LAN200205270,attendance,32491
LAN200205270,wp,nomoh001
LAN200205270,lp,sheeb001
LAN200205270,save,gagne001
LAN200205270,hometeam_score,5
LAN200205270,awayteam_score,2
LAN200205280,visteam,MIL
LAN200205280,hometeam,LAN
LAN200205280,site,LOS03
LAN200205280,date,5/28/02
LAN200205280,number,0
LAN200205280,starttime,0:00PM
LAN200205280,daynight,night
LAN200205280,usedh,FALSE
LAN200205280,umphome,brinj901
LAN200205280,ump1b,cousd901
LAN200205280,ump2b,wolfj901
LAN200205280,ump3b,fostm901
LAN200205280,howscored,park
LAN200205280,pitches,pitches
LAN200205280,temp,66
LAN200205280,winddir,rtol
LAN200205280,windspeed,6
LAN200205280,fieldcond,unknown
LAN200205280,precip,unknown
LAN200205280,sky,sunny
LAN200205280,timeofgame,169
LAN200205280,attendance,22362
LAN200205280,wp,ishik001
LAN200205280,lp,ruscg001
LAN200205280,save,
LAN200205280,hometeam_score,8
LAN200205280,awayteam_score,4
LAN200205290,visteam,MIL
LAN200205290,hometeam,LAN
LAN200205290,site,LOS03
LAN200205290,date,5/29/02
LAN200205290,number,0
LAN200205290,starttime,0:00PM
LAN200205290,daynight,day
LAN200205290,usedh,FALSE
LAN200205290,umphome,cousd901
LAN200205290,ump1b,wolfj901
LAN200205290,ump2b,fostm901
LAN200205290,ump3b,brinj901
LAN200205290,howscored,park
LAN200205290,pitches,pitches
LAN200205290,temp,75
LAN200205290,winddir,ltor
LAN200205290,windspeed,6
LAN200205290,fieldcond,unknown
LAN200205290,precip,unknown
LAN200205290,sky,sunny
LAN200205290,timeofgame,157
LAN200205290,attendance,26399
LAN200205290,wp,pereo001
LAN200205290,lp,wrigj001
LAN200205290,save,gagne001
LAN200205290,hometeam_score,4
LAN200205290,awayteam_score,2
LAN200205310,visteam,ARI
LAN200205310,hometeam,LAN
LAN200205310,site,LOS03
LAN200205310,date,5/31/02
LAN200205310,number,0
LAN200205310,starttime,0:00PM
LAN200205310,daynight,night
LAN200205310,usedh,FALSE
LAN200205310,umphome,vanol901
LAN200205310,ump1b,herna901
LAN200205310,ump2b,diazl901
LAN200205310,ump3b,marsr901
LAN200205310,howscored,park
LAN200205310,pitches,pitches
LAN200205310,temp,67
LAN200205310,winddir,ltor
LAN200205310,windspeed,7
LAN200205310,fieldcond,unknown
LAN200205310,precip,unknown
LAN200205310,sky,sunny
LAN200205310,timeofgame,148
LAN200205310,attendance,54252
LAN200205310,wp,johnr005
LAN200205310,lp,daalo001
LAN200205310,save,kim-b001
LAN200205310,hometeam_score,3
LAN200205310,awayteam_score,6
LAN200206010,visteam,ARI
LAN200206010,hometeam,LAN
LAN200206010,site,LOS03
LAN200206010,date,6/1/02
LAN200206010,number,0
LAN200206010,starttime,0:00PM
LAN200206010,daynight,day
LAN200206010,usedh,FALSE
LAN200206010,umphome,herna901
LAN200206010,ump1b,diazl901
LAN200206010,ump2b,marsr901
LAN200206010,ump3b,vanol901
LAN200206010,howscored,park
LAN200206010,pitches,pitches
LAN200206010,temp,71
LAN200206010,winddir,ltor
LAN200206010,windspeed,6
LAN200206010,fieldcond,unknown
LAN200206010,precip,unknown
LAN200206010,sky,sunny
LAN200206010,timeofgame,120
LAN200206010,attendance,41516
LAN200206010,wp,ashba002
LAN200206010,lp,andeb002
LAN200206010,save,gagne001
LAN200206010,hometeam_score,2
LAN200206010,awayteam_score,0
LAN200206020,visteam,ARI
LAN200206020,hometeam,LAN
LAN200206020,site,LOS03
LAN200206020,date,6/2/02
LAN200206020,number,0
LAN200206020,starttime,0:00PM
LAN200206020,daynight,day
LAN200206020,usedh,FALSE
LAN200206020,umphome,diazl901
LAN200206020,ump1b,marsr901
LAN200206020,ump2b,vanol901
LAN200206020,ump3b,herna901
LAN200206020,howscored,park
